SizeKb,readmeSize,stargazers,language,forks_count,open_issues_count,DescLen,numOfContributors,isActive
11452,5165,0,'Not Specified',0,0,22,1,false
164,66,0,'Not Specified',0,0,32,1,false
13156,0,0,'Not Specified',0,0,41,10,false
10147,206,3,Ruby,0,0,20,3,true
2567,21008,0,'Not Specified',0,0,79,9,false
0,37,0,'Not Specified',0,0,11,1,false
32356,8026,0,'Not Specified',0,0,180,15,false
206,20754,0,'Not Specified',0,0,26,5,false
227,0,1,'Not Specified',0,0,88,2,false
220,520,1,C++,0,0,60,2,false
3775,0,0,'Not Specified',0,0,0,4,false
228,6146,0,'Not Specified',0,0,39,1,false
2028,32,0,JavaScript,0,0,14,1,false
125985,2666,0,Java,0,0,21,30,false
8422,0,0,'Not Specified',0,0,127,21,false
25697,0,1,'Not Specified',0,0,65,1,false
0,18,0,'Not Specified',0,0,0,1,false
80085,2867,0,'Not Specified',0,0,93,30,false
1263,0,0,'Not Specified',0,0,13,1,false
1262,2540,0,'Not Specified',0,0,89,30,false
234317,1707,0,Objective-C,0,0,39,29,false
73,43,0,'Not Specified',3,0,19,3,true
2118,0,0,Other,0,0,301,30,false
124,0,0,CSS,0,0,9,1,false
157,12688,0,'Not Specified',0,0,37,8,false
13239,0,0,'Not Specified',0,0,121,30,false
2122,1864,0,'Not Specified',0,0,36,2,false
519212,28,0,C#,0,0,0,1,false
452,3544,0,'Not Specified',0,0,67,1,false
108,0,0,'Not Specified',0,0,0,1,false
14062,0,0,'Not Specified',0,0,0,4,false
917,5362,0,JavaScript,0,0,27,30,false
242547,2385,1,'Not Specified',0,0,20,30,false
1544,432,0,JavaScript,0,0,24,2,false
1029,0,0,'Not Specified',0,0,16,1,false
128,26,0,'Not Specified',0,0,0,1,false
128,0,0,Ruby,0,0,27,1,false
0,0,0,'Not Specified',0,0,14,-1,false
38749,0,0,'Not Specified',0,0,93,30,false
0,0,0,'Not Specified',0,0,24,-1,false
372,253,0,Ruby,0,0,14,1,false
192,0,0,'Not Specified',0,0,0,1,false
229,4021,0,'Not Specified',0,0,32,2,false
82286,0,0,C++,1,0,0,1,true
14235,5825,0,'Not Specified',0,0,60,30,false
47,8752,1,JavaScript,1,0,33,2,false
144,342,1,'Not Specified',0,0,30,2,false
10248,0,0,Other,0,0,0,2,false
124,0,0,Python,0,0,77,1,false
962154,506,0,'Not Specified',0,0,110,9,false
83065,1218,0,'Not Specified',0,0,79,6,false
148,52,0,CSS,0,0,2,1,false
212,4395,0,Other,0,0,155,1,false
224,1651,2,CSS,1,0,142,1,false
124,16,0,'Not Specified',0,0,0,1,false
492,0,0,'Not Specified',0,0,0,1,false
524,52,0,PHP,0,0,36,3,false
1381,2132,158,JavaScript,14,13,41,6,true
156,137,0,'Not Specified',0,0,8,1,false
684,2267,0,'Not Specified',0,0,116,1,false
1203767,5821,0,'Not Specified',0,0,17,30,false
29,974,0,Ruby,0,0,0,1,true
444,4172,0,Java,0,0,0,6,true
3,0,0,Python,0,0,0,1,true
0,34,0,'Not Specified',0,0,19,1,true
3688,14915,0,JavaScript,0,0,34,4,true
5686,0,0,Other,0,0,84,8,true
48640,3204,0,C++,0,0,16,1,true
115,60,0,PHP,0,0,21,1,true
2,27,0,'Not Specified',0,0,0,1,true
2,0,0,'Not Specified',0,0,36,0,true
863,9772,0,Other,0,0,84,30,true
24,411,0,Python,0,0,28,4,true
335,3346,0,Other,0,0,37,9,true
0,25,0,'Not Specified',0,0,23,1,true
2390,0,0,CSS,0,0,3,2,true
74105,6011,0,JavaScript,0,0,0,7,true
454,582,0,Python,0,0,33,1,true
4619,0,0,Ruby,0,0,28,1,true
41,0,0,Java,0,0,25,2,true
3,247,0,Other,0,0,0,1,true
191,5094,0,JavaScript,0,0,58,16,true
0,0,0,'Not Specified',0,1,42,-1,true
13776,5648,0,Java,0,0,61,14,true
61643,4254,0,'Not Specified',0,0,51,1,true
0,0,0,'Not Specified',0,0,0,-1,true
2759,0,0,'Not Specified',0,0,22,1,true
6,0,0,'Not Specified',0,0,0,1,true
14292,0,0,Other,0,0,28,1,true
530,0,0,JavaScript,0,0,0,1,true
1522,189,0,'Not Specified',0,0,9,1,true
16,1533,0,Other,0,0,42,1,true
19,0,0,C,0,0,99,1,true
38,95,0,Other,0,0,20,1,true
12140,237,0,Other,0,0,61,1,true
12,0,0,HTML,0,0,0,1,true
0,0,0,'Not Specified',0,0,14,1,true
0,0,0,'Not Specified',0,0,21,-1,true
19,0,0,Other,0,0,66,1,true
14,62,0,'Not Specified',0,0,52,1,true
4311,8518,0,HTML,0,0,36,26,true
14911,0,0,JavaScript,0,0,0,1,true
1,0,0,'Not Specified',0,0,0,1,true
13,0,0,Python,0,0,0,2,true
89,2259,0,JavaScript,0,0,31,3,true
2473,5552,0,Python,0,0,73,30,true
3864,0,0,C++,0,0,102,1,true
641,3405,0,JavaScript,0,0,74,1,true
493,1547,0,JavaScript,0,0,21,14,true
0,16,0,'Not Specified',0,0,6,1,true
19,2481,1,JavaScript,0,0,34,1,true
31,886,0,Other,0,0,96,1,true
352,0,0,Other,0,0,0,1,true
0,23,0,'Not Specified',0,0,0,1,true
44,56,0,JavaScript,0,0,45,1,true
19537,11590,0,Java,0,0,161,30,true
0,0,0,'Not Specified',0,1,6,-1,true
7,499,0,Python,0,0,23,1,true
0,0,0,'Not Specified',0,0,34,-1,true
16235,0,0,Java,0,0,0,1,true
0,0,0,'Not Specified',0,0,27,1,true
2,0,0,Python,0,0,0,2,true
763,13367,0,Other,0,0,45,28,true
8778,0,0,Java,0,0,0,2,true
5,53,0,'Not Specified',0,0,0,1,true
29349,7776,0,'Not Specified',0,0,43,3,true
4,0,0,Python,0,0,0,0,true
492,349,0,JavaScript,0,0,53,3,true
250734,1111,0,C++,0,0,22,30,true
0,42,0,'Not Specified',0,0,31,1,true
19817,0,0,HTML,0,0,0,1,true
0,0,0,'Not Specified',0,0,12,-1,true
18,0,0,C++,0,0,25,1,true
34948,1043,0,PHP,0,0,31,6,true
1,56,0,'Not Specified',0,1,23,1,true
4376,2427,0,Ruby,0,0,32,14,true
19,1027,0,Other,0,0,33,1,true
885,0,0,'Not Specified',0,0,0,1,true
20533,353,0,C,0,0,32,8,true
0,0,0,'Not Specified',0,0,0,-1,true
15,131,0,Java,0,0,0,1,true
141092,11856,0,HTML,0,0,30,8,true
10853,47,0,JavaScript,0,0,31,1,true
84,0,0,Java,0,0,39,0,true
11,76,0,JavaScript,0,0,48,1,true
305,8773,0,CSS,0,0,99,7,true
369,2755,0,Other,0,0,53,9,true
13594,0,0,JavaScript,0,119,52,0,true
181,99,0,CSS,0,0,11,1,true
224,0,0,JavaScript,0,0,44,1,true
0,48,0,'Not Specified',0,0,28,1,true
6,13,0,'Not Specified',1,0,15,1,true
132,0,0,Java,0,0,55,0,true
0,0,0,'Not Specified',0,0,19,-1,true
142,148,0,C,0,0,130,1,true
3362,772,11,Python,4,0,34,2,true
335,4912,0,Java,0,0,99,3,true
3752,3864,0,JavaScript,0,0,40,1,true
12348,0,0,JavaScript,0,0,0,1,true
102,0,0,Java,0,0,0,1,true
26666,4741,0,HTML,0,0,31,30,true
24714,2162,0,C,0,0,19,24,true
931,1446,1,JavaScript,0,1,60,1,true
48,0,0,C,0,0,17,6,true
13,0,0,Java,0,0,5,0,true
0,0,0,'Not Specified',0,0,49,-1,true
21,111,0,Other,0,0,45,2,true
7,1737,0,JavaScript,0,0,0,2,true
0,14,0,'Not Specified',0,0,9,1,true
17,0,0,PHP,0,0,98,1,true
219,767,0,Java,0,0,59,1,true
548554,18,0,C#,0,0,0,1,true
5,0,0,'Not Specified',1,0,18,2,true
123,0,0,Python,0,0,59,1,true
1224,968,0,JavaScript,0,0,41,13,true
23,2593,0,JavaScript,0,0,54,1,true
17593,5988,0,Other,0,0,59,30,true
0,0,1,'Not Specified',0,0,30,-1,true
160,14,0,Objective-C,0,0,0,1,true
14268,901,7,Java,6,1,35,1,true
0,0,0,'Not Specified',0,0,3836,-1,true
0,0,0,'Not Specified',0,0,0,-1,true
286,561,0,Ruby,0,0,55,2,true
0,0,0,'Not Specified',0,0,0,-1,true
1493,363,0,Other,0,0,22,3,true
284329,2289,0,Ruby,0,0,20,30,true
108,926,0,'Not Specified',0,0,0,2,true
19080,22,0,JavaScript,0,1,0,1,true
371,4945,0,Other,0,0,22,8,true
35910,3642,0,C,0,0,32,12,true
2048,2035,0,Objective-C,0,0,51,1,true
124,0,0,HTML,0,0,0,1,true
1696,277,1,Java,1,0,0,1,true
8644,0,0,Java,0,0,13,1,true
144,22,0,HTML,0,0,12,1,true
102,4654,0,Other,0,0,28,2,true
76454,904,0,C,0,0,60,30,true
748,0,0,Ruby,0,0,7,1,true
987,3846,0,C++,0,0,53,1,true
244,3527,0,JavaScript,0,0,81,1,true
62,0,0,'Not Specified',0,0,22,1,true
0,0,0,'Not Specified',0,0,17,-1,true
42958,3077,0,C,0,0,38,1,true
2159,2950,0,Java,0,0,17,10,true
256,692,1,JavaScript,0,0,17,1,true
2832,14773,0,Java,0,0,113,19,true
5631,883,0,Other,0,0,88,30,true
140,38,0,'Not Specified',0,0,23,1,true
120,5404,0,Other,0,0,0,1,true
25357,1817,0,C#,0,0,17,2,true
6421,0,0,C++,0,0,40,6,true
2719,0,0,HTML,0,0,24,1,true
11986,110,0,Java,0,0,22,24,true
140,43,0,Python,0,0,23,1,true
144,13,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,10,-1,true
317936,4405,0,C++,0,0,67,15,true
124598,4319,0,C++,0,0,46,30,true
620,27,1,Ruby,1,0,12,2,true
36404,6209,0,Other,0,0,33,2,true
124,0,0,Java,0,0,0,0,true
870,0,0,JavaScript,1,0,10,2,true
189,1591,0,Other,0,0,29,2,true
1610,557,0,Java,0,0,47,1,true
8084,0,0,Other,0,1,0,1,true
196,0,0,Java,0,0,5,1,true
1422,13922,0,Other,0,0,45,2,true
148,47,0,'Not Specified',0,0,16,1,true
0,0,0,'Not Specified',0,0,0,-1,true
693,137,0,C,0,0,14,8,true
164,68,0,Other,0,0,49,1,true
180,6360,0,JavaScript,0,0,53,1,true
1643,642,0,Other,0,0,41,8,true
144,1486,0,JavaScript,0,0,0,1,true
108,0,0,JavaScript,0,0,29,1,true
9132,4621,0,Java,0,0,96,23,true
124,92,0,Other,0,0,20,1,true
192127,24952,0,JavaScript,0,0,147,30,true
17063,1780,0,PHP,0,0,277,9,true
120,8,0,'Not Specified',0,0,0,1,true
220,93,0,Other,0,0,80,2,true
16936,0,1,C++,1,0,0,1,true
2348,15174,0,'Not Specified',0,0,36,30,false
82968,106,1,HTML,0,15,0,2,true
7329,2024,0,Java,0,0,57,2,true
3005,7101,0,JavaScript,0,0,342,30,true
324,228,0,JavaScript,0,0,56,1,true
0,0,0,'Not Specified',0,0,0,-1,true
10672,0,0,Other,0,0,183,4,true
112,0,0,Other,0,0,0,1,true
917,0,0,Other,0,0,0,15,true
968,0,0,'Not Specified',0,0,0,1,true
124,45,0,'Not Specified',0,0,0,1,true
273573,4600,0,Java,0,0,46,30,true
676,0,0,Other,0,0,71,1,true
176,1036,0,Other,0,14,26,1,true
2649,1039,0,'Not Specified',0,0,470,2,false
245,869,0,CSS,0,0,0,1,true
863517,10559,1,C++,0,0,17,30,true
129,91,0,Java,0,0,49,4,true
120,11,0,'Not Specified',0,0,3,1,true
108,0,0,'Not Specified',0,0,0,1,true
131,4853,0,Ruby,0,0,0,21,true
91860,149,0,'Not Specified',0,0,133,5,true
9068,5586,0,C++,0,0,52,6,true
124,0,0,Other,0,0,28,1,true
30676,663,0,'Not Specified',0,0,44,1,true
3324,107,0,Java,0,0,0,2,true
160,51,1,Ruby,0,0,31,1,true
536,1162,1,Objective-C,0,0,15,1,true
107,5542,0,JavaScript,0,0,52,4,true
59558,28341,0,JavaScript,0,0,105,30,true
85,1083,0,C#,0,0,109,1,true
244,18,0,JavaScript,0,0,0,1,true
616,0,0,JavaScript,0,0,58,1,true
166,91,1,HTML,0,0,54,2,true
111,54,0,Java,0,0,33,1,true
17692,7479,0,PHP,0,0,81,30,true
19121,767,0,HTML,0,0,143,2,true
13,12,0,Other,0,0,0,1,true
409,718,0,Java,0,0,20,1,true
14,0,0,Java,0,0,0,0,true
60696,108,0,Other,0,0,36,2,true
0,0,0,'Not Specified',0,0,20,-1,true
0,13,0,HTML,0,0,0,1,true
178,0,0,Other,0,0,55,1,true
0,15,0,'Not Specified',0,0,0,1,true
17692,7479,0,PHP,0,0,81,30,true
0,15,0,'Not Specified',0,0,0,1,true
31,0,0,'Not Specified',0,0,19,1,true
0,0,0,'Not Specified',0,0,0,-1,true
33222,335,0,C++,0,0,40,19,true
0,45,0,'Not Specified',0,0,37,1,true
0,0,0,HTML,0,0,0,1,true
17692,7479,0,PHP,0,0,81,30,true
2,103,0,'Not Specified',0,0,0,0,true
70,91,0,PHP,0,0,0,1,true
0,88,0,'Not Specified',0,0,34,1,true
11,291,0,PHP,0,0,7,1,true
697,701,0,PHP,0,0,63,22,true
1011370,506,0,HTML,0,0,110,30,true
1,0,0,Python,0,0,0,1,true
0,10,0,'Not Specified',0,0,0,0,true
6,431,0,JavaScript,0,0,11,3,true
660,5188,0,Python,0,0,7,1,true
1354,0,0,PHP,0,0,39,1,true
364,1005,0,PHP,0,0,34,5,true
1726,2065,0,Java,0,0,58,1,true
23,0,0,Python,0,0,0,0,true
19,0,0,Other,0,0,0,2,true
1830,2696,0,Python,0,0,42,6,true
34,886,0,HTML,0,0,0,1,true
1463,55,0,JavaScript,0,0,30,1,true
2123,2788,1,JavaScript,0,0,47,5,true
0,33,0,'Not Specified',0,0,21,1,true
1,0,0,'Not Specified',0,0,12,1,true
1439,2935,0,Java,0,0,30,1,true
9227,2743,0,Java,0,0,67,1,true
178,0,0,Other,0,0,55,1,true
25,2341,1,C++,0,0,130,1,true
731,2914,0,Ruby,0,0,142,9,true
84,112,0,Other,0,0,0,16,true
17,1964,1,Other,1,0,69,1,true
1376,0,0,Python,0,0,56,30,true
80,0,0,Other,0,11,66,1,true
9,224,0,'Not Specified',0,0,53,1,true
127200,2538,0,C++,0,0,64,30,true
0,0,0,'Not Specified',0,0,0,-1,true
16,1207,0,Python,0,0,39,1,true
0,91,0,'Not Specified',0,0,60,1,true
31,3685,0,Python,0,0,41,2,true
836,542,0,PHP,0,0,51,30,true
147,0,0,Java,0,0,18,2,true
30197,8360,0,Python,0,0,0,1,true
9,25,0,'Not Specified',0,0,13,1,true
34,4641,0,Other,0,0,51,9,true
48108,0,0,CSS,0,0,0,1,true
17692,7479,0,PHP,0,0,81,30,true
0,9,0,'Not Specified',0,0,0,1,true
2,748,0,Python,0,0,0,1,true
0,12,0,'Not Specified',0,0,25,1,true
0,22,0,'Not Specified',0,0,9,1,true
14,235,0,Other,0,0,23,1,true
0,74,0,'Not Specified',0,0,9,1,true
2,0,0,Java,0,0,0,1,true
241623,2147,0,Other,0,0,15,19,true
15,0,0,Java,0,0,0,1,true
1,0,0,'Not Specified',0,0,4,1,true
0,0,0,'Not Specified',0,0,0,-1,true
2046,0,0,JavaScript,0,0,36,1,true
0,0,0,'Not Specified',0,0,0,-1,true
2,771,0,JavaScript,0,2,0,1,true
15,0,0,Other,0,7,52,1,true
8,0,0,'Not Specified',0,96,52,0,true
81,3560,0,PHP,0,0,18,4,true
2148,6239,0,Java,0,0,154,1,true
1784,7437,0,Ruby,0,0,55,3,true
0,10,0,'Not Specified',0,0,0,1,true
0,0,0,'Not Specified',0,0,0,-1,true
478,0,0,CSS,0,0,44,3,true
0,0,0,'Not Specified',0,0,0,1,true
1084,0,0,Python,0,0,0,1,true
193,61,0,JavaScript,0,0,39,1,true
191,28,0,'Not Specified',0,0,20,1,true
12,1726,0,JavaScript,0,1,80,1,true
0,14,0,'Not Specified',0,0,0,1,true
10,0,0,C#,0,0,0,1,true
274,0,0,JavaScript,0,0,0,1,true
0,0,0,'Not Specified',0,0,17,-1,true
1854,3986,0,Java,0,0,39,6,true
10,59,0,CSS,0,0,22,1,true
17692,7479,0,PHP,0,0,81,30,true
17691,7479,0,PHP,0,0,81,30,true
1157,54,0,PHP,0,0,25,1,true
566,3540,0,Other,0,0,45,2,true
0,0,0,'Not Specified',0,0,10,1,true
2440,17,0,Other,0,0,0,1,false
18888,31466,1,JavaScript,0,0,73,30,false
31613,307,0,'Not Specified',0,0,53,2,false
128,546,1,Other,1,0,80,1,false
42468,4159,0,C#,0,0,52,13,false
144,0,0,Java,0,0,45,1,false
164,46,0,Java,0,1,30,2,false
208,0,0,'Not Specified',0,0,37,1,false
861,169,0,HTML,0,0,34,13,false
2141,2899,0,Java,0,0,204,4,false
68,12688,0,'Not Specified',0,0,37,8,false
120,56,0,'Not Specified',0,0,31,1,false
1944,0,0,CSS,0,0,13,1,false
220,1366,0,'Not Specified',0,0,16,1,false
104,0,0,C#,0,0,17,1,false
179,0,0,HTML,0,0,45,2,false
41960,2128,0,JavaScript,0,0,91,11,false
144,340,0,JavaScript,0,0,40,1,false
152,0,3,PHP,0,0,121,1,true
319,30,0,'Not Specified',0,0,0,1,false
50545,9391,0,Java,0,0,61,4,false
1264,2963,0,JavaScript,0,0,17,28,false
8784,6,0,JavaScript,0,0,0,2,false
0,0,0,'Not Specified',0,0,2704,-1,false
2235,1268,0,HTML,0,0,21,30,false
6431,3540,0,Objective-C,0,0,42,29,false
132,1244,0,'Not Specified',0,1,39,1,false
97,0,0,Ruby,0,0,16,1,true
1292,10,0,Java,0,0,0,2,false
1928,353,0,Python,0,0,10,1,false
0,0,0,'Not Specified',0,0,0,-1,false
287,0,0,Java,0,0,0,2,false
164,0,0,Ruby,0,0,0,0,false
13332,51,0,Java,0,0,0,1,false
0,0,0,'Not Specified',0,0,2814,-1,false
192,0,0,Ruby,0,0,0,1,false
460,0,0,Other,0,0,0,1,false
168,0,0,Other,0,0,24,2,false
8128,24,0,JavaScript,0,0,11,1,false
1736,0,0,JavaScript,0,0,0,1,true
436788,0,0,Objective-C,0,0,0,1,true
788,0,0,C,0,0,50,0,false
22,232,0,Other,0,0,62,3,false
0,0,0,'Not Specified',0,0,0,-1,false
293882,3914,0,Python,0,0,53,4,false
0,0,0,'Not Specified',0,0,2812,-1,false
16032,0,0,Other,0,0,0,0,false
136,169,0,Python,0,0,37,1,false
512,704,0,Ruby,0,0,18,1,false
772,92,0,Python,0,0,32,1,true
70216,0,0,'Not Specified',0,0,63,3,false
866,528,0,JavaScript,0,0,46,1,false
1084,966,0,Java,0,0,81,1,false
572,86,0,Java,0,0,63,1,false
34432,7366,0,JavaScript,0,0,48,21,false
316,0,0,JavaScript,0,0,0,1,false
510,2211,0,Objective-C,0,0,87,3,false
62030,0,0,JavaScript,0,0,21,2,false
5029,7488,0,Ruby,0,0,108,30,false
100,221,0,Other,0,0,0,1,false
144,0,0,C++,0,0,0,1,false
132,4899,0,Other,0,0,66,4,false
0,0,0,'Not Specified',0,0,29,-1,false
201,1136,0,Other,0,0,44,9,false
136,925,0,JavaScript,0,0,81,8,false
129,5317,0,JavaScript,0,0,57,3,false
3900,0,0,Java,0,0,0,0,false
120,20,0,'Not Specified',0,0,0,1,false
0,0,0,'Not Specified',0,0,2987,-1,false
1604,2321,0,JavaScript,0,0,22,2,false
2768,2111,0,JavaScript,0,0,35,7,false
9699,1180,0,Python,2,0,0,3,false
87792,4379,0,JavaScript,0,0,87,30,false
392,3304,2,Python,0,0,22,1,false
756,12066,0,PHP,0,0,74,1,false
1060,10,0,PHP,0,0,0,2,false
0,0,0,'Not Specified',0,0,2916,-1,false
104,952,11,Objective-C,3,0,32,1,false
136,0,0,'Not Specified',0,0,62,1,false
115,164,0,HTML,1,0,0,1,false
264,3086,0,C,0,0,34,5,false
120,0,0,Java,0,0,118,1,false
128,0,0,Python,0,0,0,1,false
19497,10656,0,CSS,0,0,37,30,false
5413,0,0,Python,0,0,26,30,false
100,0,0,Java,0,0,107,1,false
116,370,0,Objective-C,0,0,81,1,false
11598,0,0,C++,0,0,21,10,false
488,105,0,C#,0,0,77,2,false
218,0,0,JavaScript,0,0,85,3,false
116,0,0,PHP,0,0,0,1,false
1665,2562,0,Other,0,0,96,30,false
7758,7452,0,CSS,0,0,66,12,false
0,0,0,'Not Specified',0,0,2286,-1,false
100,0,0,'Not Specified',0,0,72,1,false
163,0,0,Objective-C,0,0,52,1,false
472,7709,1,CSS,0,0,34,1,true
132,0,0,Python,0,0,23,1,false
132,175,0,PHP,0,0,51,1,false
533,0,0,C++,0,0,80,2,false
136,0,0,'Not Specified',0,0,153,1,false
5706,0,0,Other,0,0,98,30,false
0,0,0,'Not Specified',0,0,0,-1,false
136,69,0,'Not Specified',0,0,46,1,false
132,146,0,JavaScript,0,0,23,1,false
172,432,0,'Not Specified',0,0,66,1,false
104,629,0,Other,0,0,25,1,false
6392,15,0,CSS,0,0,0,1,false
116,0,0,'Not Specified',0,0,27,0,false
0,0,0,'Not Specified',0,0,0,1,false
8244,0,0,JavaScript,0,0,0,1,false
873,8145,0,PHP,0,0,83,8,false
1078,0,0,Python,0,0,36,6,false
884,1223,0,CSS,0,0,55,0,false
7944,66,0,Java,0,0,49,1,false
0,0,0,'Not Specified',0,0,19,-1,false
124,1118,0,'Not Specified',0,0,34,1,false
0,0,0,'Not Specified',0,0,2249,-1,false
136,55,0,'Not Specified',0,0,31,1,false
225586,1887,0,JavaScript,0,0,26,30,false
170,380,0,Other,0,0,32,1,false
4482,217,1,HTML,0,0,53,7,true
156,0,0,C++,0,0,51,0,false
86,4213,0,Other,0,0,69,3,false
55352,11119,0,HTML,0,0,30,30,false
136,194,0,JavaScript,0,0,39,1,false
58,780,0,HTML,0,0,45,1,false
0,0,0,'Not Specified',0,0,0,-1,false
1209,0,0,C++,0,0,23,8,false
2180,101,0,HTML,0,0,0,0,false
465,255,2,JavaScript,2,8,54,2,true
128,10149,0,Other,0,0,59,1,false
0,0,0,'Not Specified',0,0,0,-1,false
315,1010,0,'Not Specified',0,0,56,2,false
14230,2733,0,'Not Specified',0,2,58,30,false
164,2265,0,Python,0,0,148,1,false
204,0,0,HTML,0,0,0,1,false
1113,2279,0,Java,0,0,28,3,false
312,193,0,C,0,0,175,1,false
12012,0,0,Java,0,0,0,1,false
86,4213,0,Other,0,0,69,3,false
5074,4413,0,JavaScript,0,0,71,27,false
296,4475,0,Objective-C,0,0,70,3,false
70,1350,0,JavaScript,0,0,0,2,false
0,0,0,'Not Specified',0,0,2637,-1,false
0,0,0,'Not Specified',0,0,2243,-1,false
1193,3331,0,HTML,0,0,37,1,false
44683,3327,0,Java,0,0,19,30,false
59704,11160,0,Other,0,0,68,1,false
91,3533,0,C++,0,0,0,2,false
1265,0,0,Java,0,0,0,1,false
217,42,0,C#,0,0,31,1,false
0,30,0,'Not Specified',0,0,13,1,false
382,1950,0,Python,0,0,39,3,false
1145,0,0,Python,0,0,38,2,false
144,0,4,JavaScript,0,0,48,1,false
7460,0,0,C++,0,3,54,0,false
16938,2151,0,Ruby,0,0,57,30,false
240,12,0,JavaScript,0,0,75,1,false
10676,487,0,Java,0,0,43,1,false
2107,12688,0,'Not Specified',0,0,37,8,false
4087,5575,0,JavaScript,0,0,64,30,false
128,702,0,JavaScript,0,0,25,1,false
4248,101,0,HTML,0,0,0,0,false
10096,3654,0,Java,0,0,40,4,false
168,2857,0,C++,0,0,64,1,false
87,1149,0,Other,0,0,132,1,false
9106,23171,0,'Not Specified',0,0,96,15,false
3164,11909,0,Java,0,0,46,3,false
2107,12688,0,'Not Specified',0,0,37,8,false
439,25547,0,PHP,0,0,50,4,false
158,0,0,'Not Specified',3,0,0,1,false
120,9219,0,'Not Specified',0,0,65,2,false
1064,298,0,C,0,0,29,1,false
2864,0,0,HTML,0,0,26,0,false
144,46,0,C++,2,0,21,1,false
104,0,0,'Not Specified',0,0,0,1,false
316,96,0,JavaScript,0,1,87,3,false
553,0,0,Java,0,0,44,6,false
6442,2288,0,Java,0,0,38,6,false
1187,5848,0,Python,0,0,90,4,false
148,19,0,HTML,0,0,0,1,false
184,19,0,HTML,0,0,0,1,false
172,25,0,HTML,0,0,0,1,false
236,25,0,HTML,0,0,0,1,false
120533,1211,0,HTML,1,0,0,1,false
224,199,0,Other,0,0,0,1,false
124,22,0,HTML,0,0,0,1,false
148,22,0,HTML,0,0,36,1,false
1893,1030,0,CSS,0,0,27,2,false
180,23,0,HTML,0,0,0,1,false
352,21,0,HTML,0,1,0,1,false
148,21,0,HTML,0,0,0,1,false
225,69,1,HTML,2,0,47,2,false
139946,11175,0,C#,0,0,137,20,false
2107,12688,0,'Not Specified',0,0,37,8,false
9803,0,0,CSS,0,0,46,13,false
0,0,0,'Not Specified',0,0,0,-1,false
124,41,0,HTML,0,0,0,1,false
124,63,0,HTML,0,0,35,1,false
2265,0,1,JavaScript,0,0,21,1,false
92,0,1,Other,0,0,44,1,false
360,0,1,Other,0,0,72,1,false
88,0,1,'Not Specified',0,0,35,1,false
399,0,4,Ruby,4,0,48,1,false
128,0,2,Ruby,0,0,0,1,false
155149,0,2,C++,1,0,14,1,false
1912,0,1,Java,0,0,57,1,false
3652,0,0,Ruby,0,0,35,1,false
292,0,1,JavaScript,0,0,0,1,false
48,0,1,'Not Specified',0,0,11,-1,false
100,0,1,Other,0,0,0,2,false
7526,0,2,'Not Specified',0,0,0,1,false
124,0,1,JavaScript,0,0,0,1,false
298521,0,1,C,0,0,114,30,false
185,9509,4,Other,1,1,136,1,false
203,10253,0,Ruby,0,0,41,4,false
152,1775,1,Ruby,0,0,33,1,false
128,0,0,Java,0,0,0,1,false
176,153,1,Other,0,0,59,1,false
38703,0,1,Other,0,0,80,30,false
132,213,1,Ruby,0,0,34,1,false
16427,0,3,Java,5,0,33,2,false
14333,0,1,C++,0,0,0,1,false
88,0,1,'Not Specified',0,0,0,1,false
4353,0,1,Ruby,0,0,25,27,false
244,0,1,Java,0,0,72,1,false
347,0,1,Ruby,0,0,28,5,false
138,0,2,Other,1,0,32,1,false
123245,0,1,C,0,0,19,30,false
74547,0,3,JavaScript,0,0,25,25,false
239,0,1,Other,0,0,23,5,false
2219,0,1,Python,0,0,436,6,false
104,0,0,Python,0,0,0,1,false
204,137,1,JavaScript,1,0,24,0,false
88,0,1,'Not Specified',0,0,0,1,false
7040,0,1,PHP,0,0,84,1,false
23639,0,1,Java,0,0,25,19,false
92,0,1,'Not Specified',0,0,27,1,false
100,0,1,Java,0,0,49,1,false
520,0,1,'Not Specified',0,0,36,1,false
17654,573,1,JavaScript,0,0,34,17,false
195,0,1,Python,0,0,0,1,false
117,0,1,JavaScript,0,0,49,1,false
456,0,1,Java,0,0,17,0,false
98,1329,2,Ruby,0,0,20,2,false
168,0,0,C,0,0,7,1,false
197,7391,1,JavaScript,0,0,50,6,false
48,0,1,'Not Specified',0,0,0,-1,false
665,191,1,PHP,0,0,48,17,false
2772,0,2,Python,0,0,21,1,false
82,0,2,JavaScript,1,0,94,1,false
641,891,1,Python,0,0,0,4,false
104,38,2,PHP,0,0,36,2,false
216,0,3,Java,0,0,32,1,false
348,4168,2,Objective-C,1,0,88,4,false
229,7758,1,Ruby,0,0,31,5,false
100,0,1,Other,1,0,26,1,false
4729,100,2,Other,1,0,29,2,true
155,0,1,'Not Specified',0,0,59,1,false
161,0,0,Other,0,0,67,3,false
120,0,1,Ruby,0,0,23,1,false
129,0,1,Ruby,0,0,0,2,false
2468,0,1,JavaScript,0,0,41,1,false
72122,0,1,Ruby,0,0,13,30,false
26632,0,1,JavaScript,0,0,63,1,false
612,0,1,Ruby,0,0,26,2,false
96,1515,1,PHP,0,0,42,1,false
96,0,1,Java,0,0,0,1,false
92,0,2,'Not Specified',0,0,30,2,false
91,0,1,JavaScript,0,0,28,1,false
697,0,8,Java,5,1,86,3,false
